B,0,1
B,1,2
U,2,3
B,3,9
B,9,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,10
B,10,12
B,12,9
B,9,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,10
B,10,12
B,12,9
B,9,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,10
B,10,12
B,12,9
B,9,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,10
B,10,12
B,12,9
B,9,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,10
B,10,12
B,12,9
B,9,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,10
B,10,12
B,12,9
B,9,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,10
B,10,12
B,12,9
B,9,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,10
B,10,12
B,12,9
B,9,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,10
B,10,12
B,12,9
B,9,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,10
B,10,12
B,12,9
B,9,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,10
B,10,12
B,12,9
B,9,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,10
B,10,12
B,12,9
B,9,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,10
B,10,12
B,12,9
B,9,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,10
B,10,12
B,12,9
B,9,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,10
B,10,12
B,12,9
B,9,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,10
B,10,12
B,12,9
B,9,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,10
B,10,12
B,12,9
B,9,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,10
B,10,12
B,12,9
B,9,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
B,13,13
